,city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths,country
9095,Cruzeiro do Sul,1200203,2021-05-27,202121,89072,88376,False,False,7454,8368.51087,2021-05-27,0.02,149,410,city,AC,11,0,Brazil
9096,Epitaciolândia,1200252,2021-05-27,202121,18696,18411,False,False,1347,7204.74968,2021-05-27,0.0208,28,386,city,AC,1,0,Brazil
9097,Feijó,1200302,2021-05-27,202121,34884,34780,False,False,3048,8737.5301,2021-05-27,0.0194,59,391,city,AC,26,0,Brazil
9098,Jordão,1200328,2021-05-27,202121,8473,8317,False,False,409,4827.09784,2021-05-27,0.0024,1,375,city,AC,9,0,Brazil
9099,Manoel Urbano,1200344,2021-05-27,202121,9581,9459,False,False,896,9351.84219,2021-05-27,0.0134,12,380,city,AC,0,0,Brazil
9100,Marechal Thaumaturgo,1200351,2021-05-27,202121,19299,18867,False,False,1221,6326.75268,2021-05-27,0.0074,9,381,city,AC,2,0,Brazil
9101,Mâncio Lima,1200336,2021-05-27,202121,19311,18977,False,False,2178,11278.54591,2021-05-27,0.0119,26,394,city,AC,6,0,Brazil
9102,Plácido de Castro,1200385,2021-05-27,202121,19955,19761,False,False,1579,7912.80381,2021-05-27,0.0101,16,417,city,AC,5,0,Brazil
9103,Porto Acre,1200807,2021-05-27,202121,18824,18504,False,False,1412,7501.06247,2021-05-27,0.0234,33,425,city,AC,7,0,Brazil
9104,Porto Walter,1200393,2021-05-27,202121,12241,11982,False,False,533,4354.21943,2021-05-27,0.0056,3,380,city,AC,0,0,Brazil
9105,Rio Branco,1200401,2021-05-27,202121,413418,407319,False,False,36447,8816.01672,2021-05-27,0.0276,1007,437,city,AC,35,0,Brazil
9106,Rodrigues Alves,1200427,2021-05-27,202121,19351,18930,False,False,787,4066.97328,2021-05-27,0.014,11,381,city,AC,7,0,Brazil
9107,Santa Rosa do Purus,1200435,2021-05-27,202121,6717,6540,False,False,906,13488.16436,2021-05-27,0.0077,7,385,city,AC,0,0,Brazil
9108,Sena Madureira,1200500,2021-05-27,202121,46511,45848,False,False,5675,12201.41472,2021-05-27,0.0111,63,389,city,AC,2,0,Brazil
9109,Senador Guiomard,1200450,2021-05-27,202121,23236,23024,False,False,1141,4910.48373,2021-05-27,0.0368,42,404,city,AC,5,0,Brazil
9110,Tarauacá,1200609,2021-05-27,202121,43151,42567,False,False,6389,14806.14586,2021-05-27,0.0055,35,391,city,AC,1,0,Brazil
9111,Xapuri,1200708,2021-05-27,202121,19596,19323,False,False,2950,15054.09267,2021-05-27,0.0092,27,394,city,AC,7,0,Brazil
9112,,12,2021-05-27,202121,894470,881935,False,False,81980,9165.20398,2021-05-27,0.0202,1652,437,state,AC,130,0,Brazil
9113,Acrelândia,1200013,2021-05-28,202121,15490,15256,False,False,1549,10000.0,2021-05-28,0.0213,33,426,city,AC,3,0,Brazil
9114,Assis Brasil,1200054,2021-05-28,202121,7534,7417,False,False,1630,21635.25352,2021-05-28,0.0141,23,393,city,AC,17,1,Brazil
9115,Brasiléia,1200104,2021-05-28,202121,26702,26278,False,False,2724,10201.48303,2021-05-28,0.0136,37,385,city,AC,15,0,Brazil
9116,Bujari,1200138,2021-05-28,202121,10420,10266,False,False,1114,10690.97889,2021-05-28,0.0135,15,416,city,AC,3,0,Brazil
9117,Capixaba,1200179,2021-05-28,202121,12008,11733,False,False,631,5254.83011,2021-05-28,0.0269,17,386,city,AC,2,0,Brazil
9118,Cruzeiro do Sul,1200203,2021-05-28,202121,89072,88376,False,False,7457,8371.87893,2021-05-28,0.02,149,411,city,AC,3,0,Brazil
9119,Epitaciolândia,1200252,2021-05-28,202121,18696,18411,False,False,1353,7236.84211,2021-05-28,0.0207,28,387,city,AC,6,0,Brazil
9120,Feijó,1200302,2021-05-28,202121,34884,34780,False,False,3050,8743.26339,2021-05-28,0.0193,59,392,city,AC,2,0,Brazil
9121,Jordão,1200328,2021-05-28,202121,8473,8317,False,False,419,4945.11979,2021-05-28,0.0024,1,376,city,AC,10,0,Brazil
9122,Manoel Urbano,1200344,2021-05-28,202121,9581,9459,False,False,900,9393.59148,2021-05-28,0.0133,12,381,city,AC,4,0,Brazil
9123,Marechal Thaumaturgo,1200351,2021-05-28,202121,19299,18867,False,False,1221,6326.75268,2021-05-28,0.0074,9,382,city,AC,0,0,Brazil
9124,Mâncio Lima,1200336,2021-05-28,202121,19311,18977,False,False,2187,11325.15147,2021-05-28,0.0119,26,395,city,AC,9,0,Brazil
9125,Plácido de Castro,1200385,2021-05-28,202121,19955,19761,False,False,1588,7957.90529,2021-05-28,0.0101,16,418,city,AC,9,0,Brazil
9126,Porto Acre,1200807,2021-05-28,202121,18824,18504,False,False,1413,7506.37484,2021-05-28,0.0234,33,426,city,AC,1,0,Brazil
9127,Porto Walter,1200393,2021-05-28,202121,12241,11982,False,False,534,4362.38869,2021-05-28,0.0075,4,381,city,AC,1,1,Brazil
9128,Rio Branco,1200401,2021-05-28,202121,413418,407319,False,False,36514,8832.22308,2021-05-28,0.0276,1008,438,city,AC,67,1,Brazil
9129,Rodrigues Alves,1200427,2021-05-28,202121,19351,18930,False,False,787,4066.97328,2021-05-28,0.014,11,382,city,AC,0,0,Brazil
9130,Santa Rosa do Purus,1200435,2021-05-28,202121,6717,6540,False,False,907,13503.05196,2021-05-28,0.0077,7,386,city,AC,1,0,Brazil
9131,Sena Madureira,1200500,2021-05-28,202121,46511,45848,False,False,5680,12212.16486,2021-05-28,0.0111,63,390,city,AC,5,0,Brazil
9132,Senador Guiomard,1200450,2021-05-28,202121,23236,23024,False,False,1144,4923.39473,2021-05-28,0.0367,42,405,city,AC,3,0,Brazil
9133,Tarauacá,1200609,2021-05-28,202121,43151,42567,False,False,6396,14822.36796,2021-05-28,0.0055,35,392,city,AC,7,0,Brazil
9134,Xapuri,1200708,2021-05-28,202121,19596,19323,False,False,2951,15059.19575,2021-05-28,0.0091,27,395,city,AC,1,0,Brazil
9135,,12,2021-05-28,202121,894470,881935,False,False,82149,9184.09785,2021-05-28,0.0201,1655,438,state,AC,169,3,Brazil
9136,Acrelândia,1200013,2021-05-29,202121,15490,15256,False,False,1549,10000.0,2021-05-29,0.0213,33,427,city,AC,0,0,Brazil
9137,Assis Brasil,1200054,2021-05-29,202121,7534,7417,False,False,1631,21648.52668,2021-05-29,0.0141,23,394,city,AC,1,0,Brazil
9138,Brasiléia,1200104,2021-05-29,202121,26702,26278,False,False,2726,10208.97311,2021-05-29,0.0136,37,386,city,AC,2,0,Brazil
9139,Bujari,1200138,2021-05-29,202121,10420,10266,False,False,1116,10710.17274,2021-05-29,0.0134,15,417,city,AC,2,0,Brazil
9140,Capixaba,1200179,2021-05-29,202121,12008,11733,False,False,635,5288.14124,2021-05-29,0.0268,17,387,city,AC,4,0,Brazil
9141,Cruzeiro do Sul,1200203,2021-05-29,202121,89072,88376,False,False,7457,8371.87893,2021-05-29,0.02,149,412,city,AC,0,0,Brazil
9142,Epitaciolândia,1200252,2021-05-29,202121,18696,18411,False,False,1353,7236.84211,2021-05-29,0.0207,28,388,city,AC,0,0,Brazil
9143,Feijó,1200302,2021-05-29,202121,34884,34780,False,False,3053,8751.86332,2021-05-29,0.0193,59,393,city,AC,3,0,Brazil
9144,Jordão,1200328,2021-05-29,202121,8473,8317,False,False,419,4945.11979,2021-05-29,0.0024,1,377,city,AC,0,0,Brazil
9145,Manoel Urbano,1200344,2021-05-29,202121,9581,9459,False,False,900,9393.59148,2021-05-29,0.0133,12,382,city,AC,0,0,Brazil
9146,Marechal Thaumaturgo,1200351,2021-05-29,202121,19299,18867,False,False,1221,6326.75268,2021-05-29,0.0074,9,383,city,AC,0,0,Brazil
9147,Mâncio Lima,1200336,2021-05-29,202121,19311,18977,False,False,2187,11325.15147,2021-05-29,0.0119,26,396,city,AC,0,0,Brazil
9148,Plácido de Castro,1200385,2021-05-29,202121,19955,19761,False,False,1590,7967.92784,2021-05-29,0.0101,16,419,city,AC,2,0,Brazil
9149,Porto Acre,1200807,2021-05-29,202121,18824,18504,False,False,1425,7570.12325,2021-05-29,0.0232,33,427,city,AC,12,0,Brazil
9150,Porto Walter,1200393,2021-05-29,202121,12241,11982,False,False,534,4362.38869,2021-05-29,0.0075,4,382,city,AC,0,0,Brazil
9151,Rio Branco,1200401,2021-05-29,202121,413418,407319,False,False,36540,8838.51211,2021-05-29,0.0276,1010,439,city,AC,26,2,Brazil
9152,Rodrigues Alves,1200427,2021-05-29,202121,19351,18930,False,False,788,4072.14097,2021-05-29,0.014,11,383,city,AC,1,0,Brazil
9153,Santa Rosa do Purus,1200435,2021-05-29,202121,6717,6540,False,False,907,13503.05196,2021-05-29,0.0077,7,387,city,AC,0,0,Brazil
9154,Sena Madureira,1200500,2021-05-29,202121,46511,45848,False,False,5681,12214.31489,2021-05-29,0.0111,63,391,city,AC,1,0,Brazil
9155,Senador Guiomard,1200450,2021-05-29,202121,23236,23024,False,False,1146,4932.00207,2021-05-29,0.0366,42,406,city,AC,2,0,Brazil
9156,Tarauacá,1200609,2021-05-29,202121,43151,42567,False,False,6396,14822.36796,2021-05-29,0.0055,35,393,city,AC,0,0,Brazil
9157,Xapuri,1200708,2021-05-29,202121,19596,19323,False,False,2953,15069.40192,2021-05-29,0.0091,27,396,city,AC,2,0,Brazil
9158,,12,2021-05-29,202121,894470,881935,False,False,82207,9190.58213,2021-05-29,0.0202,1657,439,state,AC,58,2,Brazil
9159,Acrelândia,1200013,2021-05-30,202122,15490,15256,False,False,1562,10083.92511,2021-05-30,0.0211,33,428,city,AC,13,0,Brazil
9160,Assis Brasil,1200054,2021-05-30,202122,7534,7417,False,False,1640,21767.98513,2021-05-30,0.0146,24,395,city,AC,9,1,Brazil
9161,Brasiléia,1200104,2021-05-30,202122,26702,26278,False,False,2734,10238.93341,2021-05-30,0.0135,37,387,city,AC,8,0,Brazil
9162,Bujari,1200138,2021-05-30,202122,10420,10266,False,False,1117,10719.76967,2021-05-30,0.0134,15,418,city,AC,1,0,Brazil
9163,Capixaba,1200179,2021-05-30,202122,12008,11733,False,False,635,5288.14124,2021-05-30,0.0268,17,388,city,AC,0,0,Brazil
9164,Cruzeiro do Sul,1200203,2021-05-30,202122,89072,88376,False,False,7468,8384.22849,2021-05-30,0.02,149,413,city,AC,11,0,Brazil
9165,Epitaciolândia,1200252,2021-05-30,202122,18696,18411,False,False,1357,7258.23706,2021-05-30,0.0206,28,389,city,AC,4,0,Brazil
9166,Feijó,1200302,2021-05-30,202122,34884,34780,False,False,3053,8751.86332,2021-05-30,0.0193,59,394,city,AC,0,0,Brazil
9167,Jordão,1200328,2021-05-30,202122,8473,8317,False,False,473,5582.43833,2021-05-30,0.0021,1,378,city,AC,54,0,Brazil
9168,Manoel Urbano,1200344,2021-05-30,202122,9581,9459,False,False,902,9414.46613,2021-05-30,0.0133,12,383,city,AC,2,0,Brazil
9169,Marechal Thaumaturgo,1200351,2021-05-30,202122,19299,18867,False,False,1228,6363.02399,2021-05-30,0.0073,9,384,city,AC,7,0,Brazil
9170,Mâncio Lima,1200336,2021-05-30,202122,19311,18977,False,False,2229,11542.64409,2021-05-30,0.0117,26,397,city,AC,42,0,Brazil
9171,Plácido de Castro,1200385,2021-05-30,202122,19955,19761,False,False,1601,8023.05187,2021-05-30,0.01,16,420,city,AC,11,0,Brazil
9172,Porto Acre,1200807,2021-05-30,202122,18824,18504,False,False,1424,7564.81088,2021-05-30,0.0232,33,428,city,AC,-1,0,Brazil
9173,Porto Walter,1200393,2021-05-30,202122,12241,11982,False,False,537,4386.8965,2021-05-30,0.0074,4,383,city,AC,3,0,Brazil
9174,Rio Branco,1200401,2021-05-30,202122,413418,407319,False,False,36633,8861.0075,2021-05-30,0.0276,1011,440,city,AC,93,1,Brazil
9175,Rodrigues Alves,1200427,2021-05-30,202122,19351,18930,False,False,789,4077.30867,2021-05-30,0.0139,11,384,city,AC,1,0,Brazil
9176,Santa Rosa do Purus,1200435,2021-05-30,202122,6717,6540,False,False,912,13577.48995,2021-05-30,0.0077,7,388,city,AC,5,0,Brazil
9177,Sena Madureira,1200500,2021-05-30,202122,46511,45848,False,False,5687,12227.21507,2021-05-30,0.0111,63,392,city,AC,6,0,Brazil
9178,Senador Guiomard,1200450,2021-05-30,202122,23236,23024,False,False,1148,4940.6094,2021-05-30,0.0366,42,407,city,AC,2,0,Brazil
9179,Tarauacá,1200609,2021-05-30,202122,43151,42567,False,False,6397,14824.68541,2021-05-30,0.0055,35,394,city,AC,1,0,Brazil
9180,Xapuri,1200708,2021-05-30,202122,19596,19323,False,False,2952,15064.29884,2021-05-30,0.0091,27,397,city,AC,-1,0,Brazil
9181,,12,2021-05-30,202122,894470,881935,False,False,82478,9220.8794,2021-05-30,0.0201,1659,440,state,AC,271,2,Brazil
9182,Acrelândia,1200013,2021-05-31,202122,15490,15256,False,False,1561,10077.46934,2021-05-31,0.0211,33,429,city,AC,-1,0,Brazil
9183,Assis Brasil,1200054,2021-05-31,202122,7534,7417,False,False,1640,21767.98513,2021-05-31,0.0146,24,396,city,AC,0,0,Brazil
9184,Brasiléia,1200104,2021-05-31,202122,26702,26278,False,False,2734,10238.93341,2021-05-31,0.0135,37,388,city,AC,0,0,Brazil
9185,Bujari,1200138,2021-05-31,202122,10420,10266,False,False,1118,10729.3666,2021-05-31,0.0134,15,419,city,AC,1,0,Brazil
9186,Capixaba,1200179,2021-05-31,202122,12008,11733,False,False,635,5288.14124,2021-05-31,0.0268,17,389,city,AC,0,0,Brazil
9187,Cruzeiro do Sul,1200203,2021-05-31,202122,89072,88376,False,False,7468,8384.22849,2021-05-31,0.0202,151,414,city,AC,0,2,Brazil
9188,Epitaciolândia,1200252,2021-05-31,202122,18696,18411,False,False,1359,7268.93453,2021-05-31,0.0213,29,390,city,AC,2,1,Brazil
9189,Feijó,1200302,2021-05-31,202122,34884,34780,False,False,3070,8800.59626,2021-05-31,0.0192,59,395,city,AC,17,0,Brazil
9190,Jordão,1200328,2021-05-31,202122,8473,8317,False,False,473,5582.43833,2021-05-31,0.0021,1,379,city,AC,0,0,Brazil
9191,Manoel Urbano,1200344,2021-05-31,202122,9581,9459,False,False,902,9414.46613,2021-05-31,0.0133,12,384,city,AC,0,0,Brazil
9192,Marechal Thaumaturgo,1200351,2021-05-31,202122,19299,18867,False,False,1228,6363.02399,2021-05-31,0.0073,9,385,city,AC,0,0,Brazil
9193,Mâncio Lima,1200336,2021-05-31,202122,19311,18977,False,False,2229,11542.64409,2021-05-31,0.0117,26,398,city,AC,0,0,Brazil
9194,Plácido de Castro,1200385,2021-05-31,202122,19955,19761,False,False,1601,8023.05187,2021-05-31,0.01,16,421,city,AC,0,0,Brazil
9195,Porto Acre,1200807,2021-05-31,202122,18824,18504,False,False,1424,7564.81088,2021-05-31,0.0232,33,429,city,AC,0,0,Brazil
9196,Porto Walter,1200393,2021-05-31,202122,12241,11982,False,False,537,4386.8965,2021-05-31,0.0074,4,384,city,AC,0,0,Brazil
9197,Rio Branco,1200401,2021-05-31,202122,413418,407319,False,False,36658,8867.05465,2021-05-31,0.0276,1011,441,city,AC,25,0,Brazil
9198,Rodrigues Alves,1200427,2021-05-31,202122,19351,18930,False,False,789,4077.30867,2021-05-31,0.0139,11,385,city,AC,0,0,Brazil
9199,Santa Rosa do Purus,1200435,2021-05-31,202122,6717,6540,False,False,912,13577.48995,2021-05-31,0.0077,7,389,city,AC,0,0,Brazil
9200,Sena Madureira,1200500,2021-05-31,202122,46511,45848,False,False,5687,12227.21507,2021-05-31,0.0111,63,393,city,AC,0,0,Brazil
9201,Senador Guiomard,1200450,2021-05-31,202122,23236,23024,False,False,1149,4944.91307,2021-05-31,0.0366,42,408,city,AC,1,0,Brazil
9202,Tarauacá,1200609,2021-05-31,202122,43151,42567,False,False,6398,14827.00285,2021-05-31,0.0055,35,395,city,AC,1,0,Brazil
9203,Xapuri,1200708,2021-05-31,202122,19596,19323,False,False,2952,15064.29884,2021-05-31,0.0091,27,398,city,AC,0,0,Brazil
9204,,12,2021-05-31,202122,894470,881935,False,False,82524,9226.02211,2021-05-31,0.0201,1662,441,state,AC,46,3,Brazil
9205,Acrelândia,1200013,2021-06-01,202122,15490,15256,False,False,1565,10103.29245,2021-06-01,0.0211,33,430,city,AC,4,0,Brazil
9206,Assis Brasil,1200054,2021-06-01,202122,7534,7417,False,False,1640,21767.98513,2021-06-01,0.0146,24,397,city,AC,0,0,Brazil
9207,Brasiléia,1200104,2021-06-01,202122,26702,26278,False,False,2734,10238.93341,2021-06-01,0.0135,37,389,city,AC,0,0,Brazil
9208,Bujari,1200138,2021-06-01,202122,10420,10266,False,False,1119,10738.96353,2021-06-01,0.0134,15,420,city,AC,1,0,Brazil
9209,Capixaba,1200179,2021-06-01,202122,12008,11733,False,False,635,5288.14124,2021-06-01,0.0268,17,390,city,AC,0,0,Brazil
9210,Cruzeiro do Sul,1200203,2021-06-01,202122,89072,88376,False,False,7470,8386.47386,2021-06-01,0.0202,151,415,city,AC,2,0,Brazil
9211,Epitaciolândia,1200252,2021-06-01,202122,18696,18411,False,False,1359,7268.93453,2021-06-01,0.0213,29,391,city,AC,0,0,Brazil
9212,Feijó,1200302,2021-06-01,202122,34884,34780,False,False,3070,8800.59626,2021-06-01,0.0192,59,396,city,AC,0,0,Brazil
9213,Jordão,1200328,2021-06-01,202122,8473,8317,False,False,476,5617.84492,2021-06-01,0.0042,2,380,city,AC,3,1,Brazil
9214,Manoel Urbano,1200344,2021-06-01,202122,9581,9459,False,False,902,9414.46613,2021-06-01,0.0144,13,385,city,AC,0,1,Brazil
9215,Marechal Thaumaturgo,1200351,2021-06-01,202122,19299,18867,False,False,1228,6363.02399,2021-06-01,0.0073,9,386,city,AC,0,0,Brazil
9216,Mâncio Lima,1200336,2021-06-01,202122,19311,18977,False,False,2229,11542.64409,2021-06-01,0.0121,27,399,city,AC,0,1,Brazil
9217,Plácido de Castro,1200385,2021-06-01,202122,19955,19761,False,False,1610,8068.15335,2021-06-01,0.0106,17,422,city,AC,9,1,Brazil
9218,Porto Acre,1200807,2021-06-01,202122,18824,18504,False,False,1425,7570.12325,2021-06-01,0.0239,34,430,city,AC,1,1,Brazil
9219,Porto Walter,1200393,2021-06-01,202122,12241,11982,False,False,537,4386.8965,2021-06-01,0.0074,4,385,city,AC,0,0,Brazil
9220,Rio Branco,1200401,2021-06-01,202122,413418,407319,False,False,36686,8873.82746,2021-06-01,0.0276,1013,442,city,AC,28,2,Brazil
9221,Rodrigues Alves,1200427,2021-06-01,202122,19351,18930,False,False,790,4082.47636,2021-06-01,0.0139,11,386,city,AC,1,0,Brazil
9222,Santa Rosa do Purus,1200435,2021-06-01,202122,6717,6540,False,False,913,13592.37755,2021-06-01,0.0077,7,390,city,AC,1,0,Brazil
9223,Sena Madureira,1200500,2021-06-01,202122,46511,45848,False,False,5692,12237.96521,2021-06-01,0.0111,63,394,city,AC,5,0,Brazil
9224,Senador Guiomard,1200450,2021-06-01,202122,23236,23024,False,False,1150,4949.21673,2021-06-01,0.0365,42,409,city,AC,1,0,Brazil
9225,Tarauacá,1200609,2021-06-01,202122,43151,42567,False,False,6399,14829.32029,2021-06-01,0.0055,35,396,city,AC,1,0,Brazil
9226,Xapuri,1200708,2021-06-01,202122,19596,19323,False,False,2952,15064.29884,2021-06-01,0.0091,27,399,city,AC,0,0,Brazil
9227,,12,2021-06-01,202122,894470,881935,False,False,82581,9232.3946,2021-06-01,0.0202,1669,442,state,AC,57,7,Brazil
9228,Acrelândia,1200013,2021-06-02,202122,15490,15256,False,False,1576,10174.306,2021-06-02,0.0209,33,431,city,AC,11,0,Brazil
9229,Assis Brasil,1200054,2021-06-02,202122,7534,7417,False,False,1644,21821.07778,2021-06-02,0.0146,24,398,city,AC,4,0,Brazil
9230,Brasiléia,1200104,2021-06-02,202122,26702,26278,False,False,2745,10280.12883,2021-06-02,0.0135,37,390,city,AC,11,0,Brazil
9231,Bujari,1200138,2021-06-02,202122,10420,10266,False,False,1119,10738.96353,2021-06-02,0.0134,15,421,city,AC,0,0,Brazil
9232,Capixaba,1200179,2021-06-02,202122,12008,11733,False,False,637,5304.7968,2021-06-02,0.0267,17,391,city,AC,2,0,Brazil
9233,Cruzeiro do Sul,1200203,2021-06-02,202122,89072,88376,False,False,7482,8399.94611,2021-06-02,0.0203,152,416,city,AC,12,1,Brazil
9234,Epitaciolândia,1200252,2021-06-02,202122,18696,18411,False,False,1361,7279.63201,2021-06-02,0.0213,29,392,city,AC,2,0,Brazil
9235,Feijó,1200302,2021-06-02,202122,34884,34780,False,False,3070,8800.59626,2021-06-02,0.0192,59,397,city,AC,0,0,Brazil
9236,Jordão,1200328,2021-06-02,202122,8473,8317,False,False,501,5912.8998,2021-06-02,0.004,2,381,city,AC,25,0,Brazil
9237,Manoel Urbano,1200344,2021-06-02,202122,9581,9459,False,False,905,9445.7781,2021-06-02,0.0144,13,386,city,AC,3,0,Brazil
9238,Marechal Thaumaturgo,1200351,2021-06-02,202122,19299,18867,False,False,1228,6363.02399,2021-06-02,0.0073,9,387,city,AC,0,0,Brazil
9239,Mâncio Lima,1200336,2021-06-02,202122,19311,18977,False,False,2229,11542.64409,2021-06-02,0.0121,27,400,city,AC,0,0,Brazil
9240,Plácido de Castro,1200385,2021-06-02,202122,19955,19761,False,False,1640,8218.49161,2021-06-02,0.011,18,423,city,AC,30,1,Brazil
9241,Porto Acre,1200807,2021-06-02,202122,18824,18504,False,False,1425,7570.12325,2021-06-02,0.0246,35,431,city,AC,0,1,Brazil
9242,Porto Walter,1200393,2021-06-02,202122,12241,11982,False,False,537,4386.8965,2021-06-02,0.0074,4,386,city,AC,0,0,Brazil
9243,Rio Branco,1200401,2021-06-02,202122,413418,407319,False,False,36745,8888.09873,2021-06-02,0.0277,1017,443,city,AC,59,4,Brazil
9244,Rodrigues Alves,1200427,2021-06-02,202122,19351,18930,False,False,791,4087.64405,2021-06-02,0.0139,11,387,city,AC,1,0,Brazil
9245,Santa Rosa do Purus,1200435,2021-06-02,202122,6717,6540,False,False,914,13607.26515,2021-06-02,0.0077,7,391,city,AC,1,0,Brazil
9246,Sena Madureira,1200500,2021-06-02,202122,46511,45848,False,False,5697,12248.71536,2021-06-02,0.0111,63,395,city,AC,5,0,Brazil
9247,Senador Guiomard,1200450,2021-06-02,202122,23236,23024,False,False,1154,4966.4314,2021-06-02,0.0364,42,410,city,AC,4,0,Brazil
9248,Tarauacá,1200609,2021-06-02,202122,43151,42567,False,False,6400,14831.63774,2021-06-02,0.0055,35,397,city,AC,1,0,Brazil
9249,Xapuri,1200708,2021-06-02,202122,19596,19323,False,False,2953,15069.40192,2021-06-02,0.0091,27,400,city,AC,1,0,Brazil
9250,,12,2021-06-02,202122,894470,881935,False,False,82753,9251.62387,2021-06-02,0.0203,1676,443,state,AC,172,7,Brazil
9251,Acrelândia,1200013,2021-06-03,202122,15490,15256,False,False,1579,10193.67334,2021-06-03,0.0209,33,432,city,AC,3,0,Brazil
9252,Assis Brasil,1200054,2021-06-03,202122,7534,7417,False,False,1645,21834.35094,2021-06-03,0.0146,24,399,city,AC,1,0,Brazil
9253,Brasiléia,1200104,2021-06-03,202122,26702,26278,False,False,2754,10313.83417,2021-06-03,0.0138,38,391,city,AC,9,1,Brazil
9254,Bujari,1200138,2021-06-03,202122,10420,10266,False,False,1119,10738.96353,2021-06-03,0.0152,17,422,city,AC,0,2,Brazil
9255,Capixaba,1200179,2021-06-03,202122,12008,11733,False,False,638,5313.12458,2021-06-03,0.0266,17,392,city,AC,1,0,Brazil
9256,Cruzeiro do Sul,1200203,2021-06-03,202122,89072,88376,False,False,7483,8401.0688,2021-06-03,0.0203,152,417,city,AC,1,0,Brazil
9257,Epitaciolândia,1200252,2021-06-03,202122,18696,18411,False,False,1370,7327.77065,2021-06-03,0.0212,29,393,city,AC,9,0,Brazil
9258,Feijó,1200302,2021-06-03,202122,34884,34780,False,False,3076,8817.79612,2021-06-03,0.0192,59,398,city,AC,6,0,Brazil
9259,Jordão,1200328,2021-06-03,202122,8473,8317,False,False,503,5936.50419,2021-06-03,0.004,2,382,city,AC,2,0,Brazil
9260,Manoel Urbano,1200344,2021-06-03,202122,9581,9459,False,False,905,9445.7781,2021-06-03,0.0144,13,387,city,AC,0,0,Brazil
9261,Marechal Thaumaturgo,1200351,2021-06-03,202122,19299,18867,False,False,1228,6363.02399,2021-06-03,0.0073,9,388,city,AC,0,0,Brazil
9262,Mâncio Lima,1200336,2021-06-03,202122,19311,18977,False,False,2272,11765.31511,2021-06-03,0.0123,28,401,city,AC,43,1,Brazil
9263,Plácido de Castro,1200385,2021-06-03,202122,19955,19761,False,False,1668,8358.80732,2021-06-03,0.0108,18,424,city,AC,28,0,Brazil
9264,Porto Acre,1200807,2021-06-03,202122,18824,18504,False,False,1431,7601.99745,2021-06-03,0.0245,35,432,city,AC,6,0,Brazil
9265,Porto Walter,1200393,2021-06-03,202122,12241,11982,False,False,538,4395.06576,2021-06-03,0.0074,4,387,city,AC,1,0,Brazil
9266,Rio Branco,1200401,2021-06-03,202122,413418,407319,False,False,36799,8901.16057,2021-06-03,0.0276,1017,444,city,AC,54,0,Brazil
9267,Rodrigues Alves,1200427,2021-06-03,202122,19351,18930,False,False,794,4103.14712,2021-06-03,0.0139,11,388,city,AC,3,0,Brazil
9268,Santa Rosa do Purus,1200435,2021-06-03,202122,6717,6540,False,False,922,13726.36594,2021-06-03,0.0076,7,392,city,AC,8,0,Brazil
9269,Sena Madureira,1200500,2021-06-03,202122,46511,45848,False,False,5699,12253.01542,2021-06-03,0.0111,63,396,city,AC,2,0,Brazil
9270,Senador Guiomard,1200450,2021-06-03,202122,23236,23024,False,False,1157,4979.3424,2021-06-03,0.0363,42,411,city,AC,3,0,Brazil
9271,Tarauacá,1200609,2021-06-03,202122,43151,42567,False,False,6401,14833.95518,2021-06-03,0.0055,35,398,city,AC,1,0,Brazil
9272,Xapuri,1200708,2021-06-03,202122,19596,19323,False,False,2956,15084.71117,2021-06-03,0.0091,27,401,city,AC,3,0,Brazil
9273,,12,2021-06-03,202122,894470,881935,False,False,82937,9272.19471,2021-06-03,0.0203,1680,444,state,AC,184,4,Brazil
9274,Acrelândia,1200013,2021-06-04,202122,15490,15256,False,False,1595,10296.96578,2021-06-04,0.0207,33,433,city,AC,16,0,Brazil
9275,Assis Brasil,1200054,2021-06-04,202122,7534,7417,False,False,1649,21887.44359,2021-06-04,0.0146,24,400,city,AC,4,0,Brazil
9276,Brasiléia,1200104,2021-06-04,202122,26702,26278,False,False,2754,10313.83417,2021-06-04,0.0138,38,392,city,AC,0,0,Brazil
9277,Bujari,1200138,2021-06-04,202122,10420,10266,False,False,1121,10758.15739,2021-06-04,0.0152,17,423,city,AC,2,0,Brazil
9278,Capixaba,1200179,2021-06-04,202122,12008,11733,False,False,638,5313.12458,2021-06-04,0.0266,17,393,city,AC,0,0,Brazil
9279,Cruzeiro do Sul,1200203,2021-06-04,202122,89072,88376,False,False,7500,8420.15448,2021-06-04,0.0204,153,418,city,AC,17,1,Brazil
9280,Epitaciolândia,1200252,2021-06-04,202122,18696,18411,False,False,1372,7338.46812,2021-06-04,0.0211,29,394,city,AC,2,0,Brazil
9281,Feijó,1200302,2021-06-04,202122,34884,34780,False,False,3082,8834.99599,2021-06-04,0.0191,59,399,city,AC,6,0,Brazil
9282,Jordão,1200328,2021-06-04,202122,8473,8317,False,False,508,5995.51517,2021-06-04,0.0039,2,383,city,AC,5,0,Brazil
